"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","Y"
0.443181818181818,0.430232558139535,0.139240506329114,0.44,0.518072289156627,0.20253164556962,0.508333333333333,0.425000000000002,0.349397590361446,0.298507462686567,0.232558139534884,5
0.261363636363636,0.325581395348837,0.177215189873418,0.48,0.530120481927711,0.506329113924051,0.283333333333333,0.425000000000002,0.662650602409639,0.447761194029851,0.302325581395349,6
0.193181818181818,0.313953488372093,0.20253164556962,0.08,0.469879518072289,0.253164556962025,0.141666666666667,0.262500000000009,0.554216867469879,0.343283582089552,0.209302325581395,5
0.340909090909091,0.337209302325581,0.30379746835443,0.24,0.469879518072289,0.0759493670886076,0.0416666666666667,0.349999999999998,0.481927710843373,0.388059701492537,0.255813953488372,5
0.375,0.36046511627907,0.265822784810127,0.16,0.783132530120482,0.227848101265823,0.258333333333333,0.400000000000006,0.349397590361446,0.865671641791045,0.255813953488372,5
0.284090909090909,0.686046511627907,0,0.28,0.469879518072289,0.329113924050633,0.241666666666667,0.474999999999996,0.710843373493976,0.328358208955224,0.232558139534884,5
0.363636363636364,0.61046511627907,0,0.32,0.493975903614458,0.177215189873418,0.0833333333333333,0.374999999999995,0.602409638554217,0.388059701492537,0.325581395348837,6
0.238636363636364,0.645348837209302,0.0886075949367089,0.48,0.578313253012048,0.40506329113924,0.633333333333333,0.300000000000004,0.566265060240964,0.313432835820896,0.395348837209302,5
0.261363636363636,0.656976744186047,0,0.52,0.771084337349398,0.531645569620253,0.258333333333333,0.400000000000006,0.698795180722892,0.35820895522388,0.511627906976744,6
0.420454545454546,0.622093023255814,0.151898734177215,0.44,0.506024096385542,0.354430379746835,0.891666666666667,0.400000000000006,0.349397590361446,0.492537313432836,0.325581395348837,5
0.261363636363636,0.563953488372093,0.151898734177215,0.44,0.385542168674699,0.987341772151899,0.641666666666667,0.737499999999991,0.686746987951808,0.283582089552239,0.232558139534884,6
0.0681818181818182,0.232558139534884,0.316455696202532,0.24,0.746987951807229,0.30379746835443,0.366666666666667,0.287500000000006,0.602409638554217,0.328358208955224,0.186046511627907,5
0.363636363636364,0.61046511627907,0,0.44,0.542168674698795,0.10126582278481,0.1,0.650000000000002,0.626506024096386,0.328358208955224,0.27906976744186,6
0.363636363636364,0.558139534883721,0.177215189873418,0.48,0.542168674698795,0.0506329113924051,0.075,0.512500000000005,0.650602409638554,0.402985074626866,0.558139534883721,6
0.397727272727273,0.302325581395349,0.354430379746835,0.36,0.301204819277108,0.30379746835443,0.2,0.425000000000002,0.421686746987952,0.597014925373134,0.302325581395349,7
0.125,0.465116279069767,0.113924050632911,0.12,0.481927710843374,0.151898734177215,0.108333333333333,0.0750000000000045,0.746987951807229,0.223880597014925,0.325581395348837,4
0.306818181818182,0.383720930232558,0.455696202531646,0.44,0.397590361445783,0.278481012658228,0.675,0.550000000000001,0.542168674698795,0.746268656716418,0.488372093023256,5
0.306818181818182,0.383720930232558,0.455696202531646,0.44,0.397590361445783,0.278481012658228,0.675,0.550000000000001,0.542168674698795,0.746268656716418,0.488372093023256,5
0.477272727272727,0.569767441860465,0.379746835443038,0.64,0.566265060240964,0.40506329113924,0.333333333333333,0.525000000000004,0.457831325301205,0.26865671641791,0.209302325581395,4
0.329545454545455,0.430232558139535,0.253164556962025,0.56,0.481927710843374,0.177215189873418,0.0666666666666667,0.425000000000002,0.397590361445783,0.850746268656717,0.488372093023256,6
0.397727272727273,0.627906976744186,0.278481012658228,0.4,0.337349397590362,0.20253164556962,0.141666666666667,0.425000000000002,0.506024096385542,0.432835820895522,0.441860465116279,5
0.25,0.63953488372093,0.0253164556962025,0.24,0.108433734939759,0.10126582278481,0.0416666666666667,0.349999999999998,0.72289156626506,0.283582089552239,0.255813953488372,5
0,0.465116279069767,0.189873417721519,0.36,0.156626506024096,0.177215189873418,0.491666666666667,0,0.506024096385542,0.343283582089552,0.348837209302326,4
0.352272727272727,0.947674418604651,0.544303797468354,0.4,0.879518072289157,0.531645569620253,0.9,0.449999999999999,0.445783132530121,0.597014925373134,0.186046511627907,5
0.465909090909091,0.197674418604651,0.658227848101266,0.16,0.867469879518073,0.278481012658228,0.258333333333333,0.437500000000001,0.445783132530121,0.373134328358209,0.255813953488372,5
0.204545454545455,0.325581395348837,0.291139240506329,0.16,0.301204819277108,0.10126582278481,0.05,0.300000000000004,0.554216867469879,0.343283582089552,0.186046511627907,5
0.113636363636364,0.22093023255814,0.468354430379747,0.08,0.397590361445783,0.278481012658228,0.75,0.249999999999997,0.530120481927711,0.373134328358209,0.186046511627907,5
0.477272727272727,0.627906976744186,0.329113924050633,0.2,0.397590361445783,0.0759493670886076,0.141666666666667,0.462499999999998,0.325301204819277,0.611940298507463,0.186046511627907,5
0.227272727272727,0.465116279069767,0.0506329113924051,0.4,0.337349397590362,0.177215189873418,0.075,0.275000000000007,0.626506024096386,0.447761194029851,0.232558139534884,6
0.227272727272727,0.441860465116279,0.0506329113924051,0.36,0.325301204819277,0.126582278481013,0.0666666666666667,0.262500000000009,0.614457831325301,0.462686567164179,0.232558139534884,6
0.454545454545455,0.302325581395349,0.455696202531646,0.72,0.481927710843374,0.734177215189873,0.941666666666667,0.449999999999999,0.385542168674699,0.343283582089552,0.232558139534884,5
0.340909090909091,0.453488372093023,0.189873417721519,0.64,0.831325301204819,0.810126582278481,0.558333333333333,0.262500000000009,0.349397590361446,0.447761194029851,0.418604651162791,6
0.352272727272727,0.581395348837209,0.0506329113924051,0.44,0.518072289156627,0.607594936708861,0.325,0.550000000000001,0.554216867469879,0.298507462686567,0.255813953488372,5
0.636363636363636,0.348837209302326,0.721518987341772,0.88,0.349397590361446,0.0759493670886076,0.0333333333333333,0.462499999999998,0.19277108433735,0.447761194029851,0.27906976744186,5
0.329545454545455,0.593023255813954,0.151898734177215,0.44,0.843373493975904,0.30379746835443,0.866666666666667,0.612499999999993,0.457831325301205,0.656716417910448,0.232558139534884,5
0.363636363636364,0.546511627906977,0.227848101265823,0.44,0.421686746987952,0.40506329113924,0.4,0.512500000000005,0.662650602409639,0.388059701492537,0.372093023255814,5
0.306818181818182,0.313953488372093,0.392405063291139,0.48,0.397590361445783,0.20253164556962,0.333333333333333,0.349999999999998,0.63855421686747,0.313432835820896,0.232558139534884,6
0.477272727272727,0.325581395348837,0.506329113924051,0.4,0.457831325301205,0.455696202531646,0.383333333333333,0.574999999999998,0.674698795180723,0.462686567164179,0.186046511627907,5
0.352272727272727,0.662790697674419,0.620253164556962,0.24,0.891566265060241,0.481012658227848,0.883333333333333,0.425000000000002,0.397590361445783,0.567164179104478,0.209302325581395,5
0.329545454545455,0.465116279069767,0.20253164556962,0.28,0.530120481927711,0.278481012658228,0.241666666666667,0.425000000000002,0.602409638554217,0.432835820895522,0.255813953488372,7
0.272727272727273,0.715116279069767,0.0632911392405063,0.32,0.481927710843374,0.30379746835443,0.4,0.400000000000006,0.614457831325301,0.35820895522388,0.325581395348837,5
0.295454545454545,0.703488372093023,0.0632911392405063,0.44,0.542168674698795,0.0759493670886076,0.0416666666666667,0.349999999999998,0.63855421686747,0.0895522388059702,0.58139534883721,5
0.295454545454545,0.703488372093023,0.0632911392405063,0.44,0.542168674698795,0.0759493670886076,0.0416666666666667,0.349999999999998,0.63855421686747,0.0895522388059702,0.58139534883721,5
0.329545454545455,0.465116279069767,0.139240506329114,0.12,0.457831325301205,0.253164556962025,0.275,0.425000000000002,0.650602409638554,0.373134328358209,0.27906976744186,5
0.227272727272727,0.680232558139535,0.0886075949367089,0.16,0.421686746987952,0.126582278481013,0.075,0.349999999999998,0.674698795180723,0.373134328358209,0.534883720930232,5
0.534090909090909,0.232558139534884,0.721518987341772,0.32,0.397590361445783,0.658227848101266,0.491666666666667,0.437500000000001,0.481927710843373,0.686567164179105,0.534883720930232,5
0.386363636363636,0.680232558139535,0.0632911392405063,0.28,0.397590361445783,0.177215189873418,0.108333333333333,0.349999999999998,0.554216867469879,0.925373134328358,0.488372093023256,6
0.352272727272727,0.593023255813954,0.10126582278481,0.28,0.421686746987952,0.354430379746835,0.175,0.412500000000004,0.530120481927711,0.313432835820896,0.255813953488372,6
0.352272727272727,0.63953488372093,0.291139240506329,0.36,0.566265060240964,0.40506329113924,0.75,0.349999999999998,0.530120481927711,0.223880597014925,0.255813953488372,5
0.352272727272727,0.662790697674419,0.278481012658228,0.28,0.518072289156627,0.430379746835443,0.733333333333333,0.337499999999999,0.518072289156627,0.223880597014925,0.255813953488372,5
0.420454545454546,0.645348837209302,0.329113924050633,0.36,0.518072289156627,0.253164556962025,0.308333333333333,0.525000000000004,0.518072289156627,0.298507462686567,0.186046511627907,4
0.579545454545454,0.232558139534884,0.683544303797468,0.52,0.63855421686747,0.683544303797468,0.641666666666667,0.624999999999991,0.481927710843373,0.73134328358209,0.27906976744186,5
0.477272727272727,0.337209302325581,0.810126582278481,0.4,0.626506024096386,0.20253164556962,0.3,0.650000000000002,0.795180722891566,0.492537313432836,0.488372093023256,5
0.477272727272727,0.337209302325581,0.810126582278481,0.4,0.626506024096386,0.20253164556962,0.3,0.650000000000002,0.795180722891566,0.492537313432836,0.488372093023256,5
0.25,0.773255813953488,0,0.48,0.759036144578313,0.329113924050633,0.2,0.400000000000006,0.771084337349398,0.328358208955224,0.534883720930232,6
0.238636363636364,0.732558139534884,0.151898734177215,0.32,0.542168674698795,0.278481012658228,0.616666666666667,0.300000000000004,0.602409638554217,0.283582089552239,0.395348837209302,5
0.420454545454546,0.587209302325581,0.253164556962025,0.12,0.469879518072289,0.658227848101266,0.941666666666667,0.474999999999996,0.337349397590362,0.432835820895522,0.162790697674418,4
0.181818181818182,0.383720930232558,0.253164556962025,0.16,0.337349397590362,0.0506329113924051,0.075,0.300000000000004,0.63855421686747,0.343283582089552,0.186046511627907,5
0.363636363636364,0.36046511627907,0.886075949367089,0.28,0.481927710843374,0.531645569620253,0.508333333333333,0.499999999999993,0.301204819277108,0.432835820895522,0.232558139534884,5
0.318181818181818,0.441860465116279,0.59493670886076,0.32,0.542168674698795,0.506329113924051,0.558333333333333,0.449999999999999,0.578313253012048,0.35820895522388,0.162790697674418,5
0.306818181818182,0.63953488372093,0.329113924050633,0.24,0.481927710843374,0.379746835443038,0.375,0.437500000000001,0.337349397590362,0.432835820895522,0.232558139534884,5
0.193181818181818,0.209302325581395,0.607594936708861,0.24,0.337349397590362,0.430379746835443,0.458333333333333,0.312500000000003,0.674698795180723,0.671641791044776,0.441860465116279,6
0.261363636363636,0.5,0.189873417721519,0.4,0.421686746987952,0.455696202531646,0.283333333333333,0.337499999999999,0.63855421686747,0.388059701492537,0.395348837209302,5
0.454545454545455,0.430232558139535,0.354430379746835,0.28,0.831325301204819,0.481012658227848,0.275,0.474999999999996,0.060240963855422,0.432835820895522,0.348837209302326,6
0.352272727272727,0.430232558139535,0.329113924050633,0.28,0.253012048192771,0.20253164556962,0.208333333333333,0.400000000000006,0.614457831325301,0.462686567164179,0.27906976744186,5
0.534090909090909,0.313953488372093,0.556962025316456,0.36,0.795180722891566,0.835443037974684,0.991666666666667,0.550000000000001,0.313253012048193,0.432835820895522,0.255813953488372,5
0.272727272727273,0.581395348837209,0.10126582278481,0.24,0.421686746987952,0.177215189873418,0.15,0.550000000000001,0.72289156626506,0.298507462686567,0.13953488372093,5
0.375,0.465116279069767,0.329113924050633,0.28,0.457831325301205,0.30379746835443,0.275,0.374999999999995,0.421686746987952,0.313432835820896,0.255813953488372,5
0.454545454545455,0.430232558139535,0.354430379746835,0.28,0.831325301204819,0.481012658227848,0.275,0.474999999999996,0.060240963855422,0.432835820895522,0.348837209302326,6
0.454545454545455,0.430232558139535,0.367088607594937,0.32,0.831325301204819,0.455696202531646,0.275,0.474999999999996,0.060240963855422,0.432835820895522,0.325581395348837,5
0.352272727272727,0.430232558139535,0.329113924050633,0.28,0.253012048192771,0.20253164556962,0.208333333333333,0.400000000000006,0.614457831325301,0.462686567164179,0.27906976744186,5
0.0454545454545455,0.465116279069767,0.0506329113924051,0.08,0.0481927710843373,0.30379746835443,0.658333333333333,0.0500000000000076,0.506024096385542,0.223880597014925,0.488372093023256,4
0.0113636363636364,0.558139534883721,0.215189873417722,0.44,0.204819277108434,0.40506329113924,0.833333333333333,0.487499999999995,0.506024096385542,0.402985074626866,0.348837209302326,6
0.25,0.761627906976744,0,0.72,0.734939759036145,0.177215189873418,0.141666666666667,0.387500000000007,0.686746987951808,0.343283582089552,0.534883720930232,5
0.272727272727273,0.441860465116279,0.316455696202532,0.32,0.349397590361446,0.0506329113924051,0.133333333333333,0.362499999999996,0.445783132530121,0.447761194029851,0.186046511627907,5
0.340909090909091,0.906976744186047,0.0759493670886076,0.52,0.457831325301205,0.10126582278481,0.0333333333333333,0.412500000000004,0.614457831325301,0.343283582089552,0.325581395348837,5
0.397727272727273,0.494186046511628,0.227848101265823,0.28,0.469879518072289,0.30379746835443,0.241666666666667,0.474999999999996,0.506024096385542,0.388059701492537,0.13953488372093,6
0.420454545454546,0.569767441860465,0.379746835443038,0.36,0.518072289156627,0.253164556962025,0.366666666666667,0.474999999999996,0.626506024096386,0.417910447761194,0.418604651162791,6
0.363636363636364,0.441860465116279,0.379746835443038,0.28,0.409638554216867,0.177215189873418,0.133333333333333,0.312500000000003,0.518072289156627,0.343283582089552,0.465116279069768,6
0.397727272727273,0.494186046511628,0.227848101265823,0.28,0.469879518072289,0.30379746835443,0.241666666666667,0.474999999999996,0.506024096385542,0.388059701492537,0.13953488372093,6
0.397727272727273,0.52906976744186,0.278481012658228,0.36,0.433734939759036,0.278481012658228,0.491666666666667,0.412500000000004,0.493975903614458,0.26865671641791,0.186046511627907,5
0.295454545454545,0.430232558139535,0.30379746835443,0.4,0.349397590361446,0.10126582278481,0.25,0.325000000000001,0.542168674698795,0.223880597014925,0.232558139534884,5
0.397727272727273,0.52906976744186,0.278481012658228,0.36,0.433734939759036,0.278481012658228,0.491666666666667,0.412500000000004,0.493975903614458,0.26865671641791,0.186046511627907,5
0.363636363636364,0.337209302325581,0.860759493670886,0.2,0.481927710843374,0.430379746835443,0.525,0.487499999999995,0.240963855421687,0.432835820895522,0.209302325581395,5
0.181818181818182,0.593023255813954,0.392405063291139,0.2,0.566265060240964,0.354430379746835,0.483333333333333,0.437500000000001,0.698795180722892,0.686567164179105,0.209302325581395,5
0.386363636363636,0.244186046511628,0.670886075949367,0.52,0.602409638554217,0.430379746835443,0.616666666666667,0.525000000000004,0.590361445783133,0.701492537313433,0.27906976744186,6
0.397727272727273,0.773255813953488,0.658227848101266,0.32,0.975903614457831,0.911392405063291,0.275,0.437500000000001,0.397590361445783,0.537313432835821,0.209302325581395,5
0.363636363636364,0.511627906976744,0.240506329113924,0.24,0.759036144578313,0.278481012658228,0.341666666666667,0.374999999999995,0.373493975903614,0.895522388059702,0.255813953488372,5
0.431818181818182,0.581395348837209,0.113924050632911,0.4,0.518072289156627,0.253164556962025,0.85,0.374999999999995,0.325301204819277,0.492537313432836,0.325581395348837,5
0.431818181818182,0.558139534883721,0.126582278481013,0.4,0.530120481927711,0.329113924050633,0.875,0.374999999999995,0.325301204819277,0.492537313432836,0.325581395348837,5
0.625,0.22093023255814,0.556962025316456,0.44,0.469879518072289,0.531645569620253,0.333333333333333,0.674999999999999,0.530120481927711,0.507462686567164,0.302325581395349,6
0.363636363636364,0.511627906976744,0.240506329113924,0.24,0.759036144578313,0.278481012658228,0.341666666666667,0.374999999999995,0.373493975903614,0.895522388059702,0.255813953488372,5
0.545454545454546,0.325581395348837,0.392405063291139,0.4,0.590361445783133,0.30379746835443,0.466666666666667,0.400000000000006,0.228915662650602,0.447761194029851,0.488372093023256,6
0.420454545454546,0.488372093023256,0.354430379746835,0.28,0.433734939759036,0.253164556962025,0.283333333333333,0.550000000000001,0.614457831325301,0.417910447761194,0.372093023255814,6
0.363636363636364,0.511627906976744,0.151898734177215,0.32,0.493975903614458,0.151898734177215,0.183333333333333,0.449999999999999,0.590361445783133,0.253731343283582,0.232558139534884,6
0.477272727272727,0.5,0.0506329113924051,0.4,0.939759036144578,0.329113924050633,0.416666666666667,0.349999999999998,0.397590361445783,0.402985074626866,0.58139534883721,6
0.272727272727273,0.662790697674419,0.10126582278481,0.24,0.674698795180723,0.531645569620253,0.691666666666667,0.312500000000003,0.554216867469879,0.313432835820896,0.186046511627907,6
0.306818181818182,0.465116279069767,0.113924050632911,0.2,0.481927710843374,0.227848101265823,0.691666666666667,0.349999999999998,0.506024096385542,0.35820895522388,0.13953488372093,5
0.477272727272727,0.5,0.0506329113924051,0.4,0.939759036144578,0.329113924050633,0.416666666666667,0.349999999999998,0.397590361445783,0.402985074626866,0.58139534883721,6
0.306818181818182,0.668604651162791,0,0.52,0.409638554216867,0.0506329113924051,0.0583333333333333,0.574999999999998,0.734939759036145,0.283582089552239,0.186046511627907,5
0.386363636363636,0.686046511627907,0,0.56,0.469879518072289,0.253164556962025,0.233333333333333,0.525000000000004,0.674698795180723,0.298507462686567,0.255813953488372,5
0.363636363636364,0.441860465116279,0.215189873417722,0.16,0.493975903614458,0.506329113924051,0.8,0.325000000000001,0.614457831325301,0.223880597014925,0.255813953488372,5
0.5,0.581395348837209,0.0506329113924051,0.28,0.481927710843374,0.658227848101266,0.7,0.624999999999991,0.337349397590362,0.552238805970149,0.232558139534884,5
0.409090909090909,0.465116279069767,0,0.2,0.481927710843374,0.0506329113924051,0.05,0.374999999999995,0.783132530120482,0.238805970149254,0.58139534883721,5
0.397727272727273,0.465116279069767,0,0.24,0.493975903614458,0.0506329113924051,0.05,0.374999999999995,0.795180722891566,0.223880597014925,0.58139534883721,5
0.386363636363636,0.546511627906977,0.20253164556962,0.24,0.289156626506024,0.0506329113924051,0.0833333333333333,0.349999999999998,0.650602409638554,0.880597014925373,0.488372093023256,7
0.170454545454545,0.302325581395349,0.189873417721519,0.24,0.373493975903614,0.126582278481013,0.108333333333333,0.262500000000009,0.650602409638554,0.35820895522388,0.232558139534884,5
0.386363636363636,0.726744186046512,0.708860759493671,0.32,0.927710843373494,0.734177215189873,0.275,0.425000000000002,0.433734939759036,0.492537313432836,0.232558139534884,5
0.113636363636364,0.441860465116279,0.113924050632911,0.44,0.0963855421686747,0.40506329113924,0.775,0.0375000000000092,0.903614457831325,0.447761194029851,0.348837209302326,5
0.113636363636364,0.441860465116279,0.113924050632911,0.44,0.0963855421686747,0.40506329113924,0.775,0.0375000000000092,0.903614457831325,0.447761194029851,0.348837209302326,5
0.227272727272727,0.441860465116279,0.0126582278481013,0.12,0.228915662650602,0.40506329113924,0.166666666666667,0.225,0.626506024096386,0.373134328358209,0.325581395348837,6
0.375,0.465116279069767,0.0632911392405063,0.4,0.518072289156627,0.30379746835443,0.191666666666667,0.312500000000003,0.409638554216868,0.328358208955224,0.348837209302326,6
0.431818181818182,0.726744186046512,0.139240506329114,0.28,0.590361445783133,0.379746835443038,0.475,0.387500000000007,0.373493975903614,0.73134328358209,0.27906976744186,5
0.420454545454546,0.691860465116279,0.189873417721519,0.24,0.578313253012048,0.227848101265823,0.383333333333333,0.425000000000002,0.421686746987952,0.656716417910448,0.255813953488372,5
0.295454545454545,0.343023255813953,0.455696202531646,0.32,0.481927710843374,0.30379746835443,0.325,0.474999999999996,0.72289156626506,0.462686567164179,0.186046511627907,5
0.363636363636364,0.511627906976744,0.240506329113924,0.36,0.481927710843374,0.354430379746835,0.825,0.349999999999998,0.542168674698795,0.313432835820896,0.255813953488372,5
0.363636363636364,0.511627906976744,0.240506329113924,0.32,0.481927710843374,0.40506329113924,0.85,0.349999999999998,0.530120481927711,0.313432835820896,0.255813953488372,5
0.431818181818182,0.726744186046512,0.139240506329114,0.28,0.590361445783133,0.379746835443038,0.475,0.387500000000007,0.373493975903614,0.73134328358209,0.27906976744186,5
0.420454545454546,0.691860465116279,0.189873417721519,0.24,0.578313253012048,0.227848101265823,0.383333333333333,0.425000000000002,0.421686746987952,0.656716417910448,0.255813953488372,5
0.0681818181818182,0.255813953488372,0,0.24,0.108433734939759,0.658227848101266,0.475,0.487499999999995,0.963855421686747,0.686567164179105,0.348837209302326,6
0.193181818181818,0.313953488372093,0.10126582278481,0.2,0.301204819277108,0.0506329113924051,0.116666666666667,0.249999999999997,0.554216867469879,0.373134328358209,0.232558139534884,5
0.0681818181818182,0.255813953488372,0,0.24,0.108433734939759,0.658227848101266,0.475,0.487499999999995,0.963855421686747,0.686567164179105,0.348837209302326,6
0.397727272727273,0.63953488372093,0.69620253164557,0.24,0.91566265060241,0.784810126582278,0.275,0.425000000000002,0.349397590361446,0.432835820895522,0.232558139534884,5
0.136363636363636,0.651162790697674,0.0253164556962025,0.24,0.55421686746988,0.506329113924051,0.733333333333333,0.124999999999998,0.795180722891566,0.283582089552239,0.372093023255814,5
0.340909090909091,0.430232558139535,0.329113924050633,0.16,0.481927710843374,0.227848101265823,0.683333333333333,0.425000000000002,0.27710843373494,0.701492537313433,0.209302325581395,5
0.261363636363636,0.430232558139535,0.126582278481013,0.44,0.397590361445783,0.278481012658228,0.2,0.312500000000003,0.650602409638554,0.373134328358209,0.418604651162791,6
0.409090909090909,0.325581395348837,0.556962025316456,0.64,0.578313253012048,0.253164556962025,0.308333333333333,0.512500000000005,0.783132530120482,0.417910447761194,0.488372093023256,6
0.306818181818182,0.244186046511628,0.59493670886076,0.36,0.433734939759036,0.10126582278481,0.0416666666666667,0.300000000000004,0.542168674698795,0.298507462686567,0.441860465116279,6
0.522727272727273,0.465116279069767,0.354430379746835,0.88,0.481927710843374,0.784810126582278,0.525,0.775,0.506024096385542,0.432835820895522,0.232558139534884,4
0.329545454545455,0.558139534883721,0.0379746835443038,0.24,0.650602409638554,0.607594936708861,0.775,0.200000000000003,0.566265060240964,0.313432835820896,0.395348837209302,5
0.329545454545455,0.558139534883721,0.0379746835443038,0.24,0.650602409638554,0.607594936708861,0.775,0.200000000000003,0.566265060240964,0.313432835820896,0.395348837209302,5
0.284090909090909,0.36046511627907,0.531645569620253,0.44,0.349397590361446,0.708860759493671,0.275,0.487499999999995,0.650602409638554,0.582089552238806,0.488372093023256,5
0.284090909090909,0.36046511627907,0.531645569620253,0.44,0.36144578313253,0.683544303797468,0.275,0.487499999999995,0.650602409638554,0.567164179104478,0.488372093023256,5
0.284090909090909,0.36046511627907,0.531645569620253,0.44,0.349397590361446,0.708860759493671,0.275,0.487499999999995,0.650602409638554,0.582089552238806,0.488372093023256,5
0.284090909090909,0.36046511627907,0.531645569620253,0.44,0.36144578313253,0.683544303797468,0.275,0.487499999999995,0.650602409638554,0.567164179104478,0.488372093023256,5
0.284090909090909,0.651162790697674,0,0.4,0.385542168674699,0.278481012658228,0.133333333333333,0.437500000000001,0.72289156626506,0.253731343283582,0.209302325581395,5
0.25,0.558139534883721,0.227848101265823,0.28,0.457831325301205,0.430379746835443,0.666666666666667,0.425000000000002,0.855421686746988,0.35820895522388,0.209302325581395,6
0.340909090909091,0.965116279069767,0.0379746835443038,0.32,0.590361445783133,0.151898734177215,0.116666666666667,0.312500000000003,0.385542168674699,0.343283582089552,0.27906976744186,5
0.340909090909091,0.651162790697674,0.0253164556962025,0.04,0.373493975903614,0.20253164556962,0.116666666666667,0.387500000000007,0.349397590361446,0.432835820895522,0.186046511627907,4
0.363636363636364,0.476744186046512,0.0506329113924051,0.2,0.421686746987952,0.40506329113924,0.208333333333333,0.374999999999995,0.542168674698795,0.343283582089552,0.372093023255814,6
0.318181818181818,0.558139534883721,0.329113924050633,0.44,0.349397590361446,0.886075949367089,0.958333333333333,0.599999999999994,0.590361445783133,0.238805970149254,0.232558139534884,5
0.306818181818182,0.546511627906977,0.329113924050633,0.44,0.349397590361446,0.860759493670886,0.958333333333333,0.587499999999996,0.590361445783133,0.238805970149254,0.232558139534884,5
0.363636363636364,0.593023255813954,0.607594936708861,0.2,0.710843373493976,0.329113924050633,0.75,0.337499999999999,0.373493975903614,0.432835820895522,0.255813953488372,5
